distance,velocity,density,pressure,speed_of_sound,mass_flow,entropy,mach_number,quality,stable_fraction
0.026403638049696167,18.618203752816196,784.6778090487775,5964360.977166628,355.1541467985571,0.025320000005355912,1178.887534619421,0.052422882,0,0
0.026510930445888946,19.943748673057943,784.518621,5944308.372096153,354.6851762535531,0.025320000006127708,1178.8875346193213,0.05622944,0,0
0.026611508,21.370346499661764,784.3345855588799,5921191.868636494,354.1415830297029,0.025320000007019387,1178.8875346191894,0.060344075713552596,0,0
0.026705839716863657,22.90758998084682,784.1213974540543,5894502.247574831,353.50993209318773,0.025320000008051565,1178.8875346190102,0.064800414,0,0
0.026794362302831935,24.566439976822597,783.8738554895318,5863631.438605883,352.7738027483749,0.025320000009248226,1178.8875346187688,0.069637937,0,0
0.026877486434527663,26.35950939993363,783.5856253568915,5827848.778010639,351.91292106779144,0.02532,1178.8875346184416,0.0749035,0,0
0.026955595595234357,28.30140270750689,783.2489261838729,5786270.598546153,350.90197291828895,0.025320000012248694,1178.8875346179912,0.080653302,0,0
0.027029046,30.409092612648138,782.8541172887622,5737821.811,349.70896812881676,0.02532,1178.8875346173718,0.086955427,0,0
0.027098163455149323,32.702258964710396,782.3891647371604,5681189.398591743,348.2929914954316,0.025320000016258067,1178.8875346165155,0.093892957,0,0
0.027111238328299623,33.17572170776903,782.2884980545925,5668988.523321354,347.98478708842003,0.025320000016258122,1178.8875346165155,0.095336701,0,0
0.027124284,33.66207052056224,782.1834085140001,5656274.654039279,347.66240454848577,0.025320000016258223,1178.8875346165155,0.096824017,0,0
0.027136562347378566,34.133084131045294,782.0799982691658,5643786.966739205,347.34453028911764,0.025320000016258327,1178.887534616515,0.098268667,0,0
0.027148812,34.61641554596849,781.9722029312684,5630794.075,347.0124884439909,0.025320000016258448,1178.8875346165164,0.099755532,0,0
0.027151210395660614,34.71264584770697,781.9505370734133,5628185.625052074,346.94566552647166,0.025320000016258323,1178.8875346165155,0.10005210987441614,0,0
0.027153607263630468,34.80936973096517,781.9286916362463,5625556.572306056,346.87825955066813,0.025320000016258358,1178.8875346165155,0.10035039317844768,0,0
0.027154565689937626,34.84819825129856,781.9199028,5624499.136867355,346.85113241104136,0.025320000016258358,1178.8875346165162,0.10047018733674239,0,0
0.027155523931960683,34.88710651065883,781.9110847113599,5623438.359295984,346.82391048926496,0.025320000016258358,1178.887534619911,0.10059025763663049,0,0
0.027157439860673885,34.96516312899888,781.8933606528137,5621306.724963874,346.76918052136773,0.025320000016258278,1178.887534616546,0.10083123037759219,0,0
0.027157823,34.980812989040295,781.8898016976509,5620878.778211859,346.75818851425237,0.025320000016258334,1178.8875346165148,0.10087955857343084,0,0
0.027157917393975453,34.98467298587696,781.8889236136612,5620773.197128757,346.75547638836747,0.025320000016258334,1178.8875346165164,0.10089147935098217,0,0
0.027157948,34.985932285099835,781.8886371210438,5620738.7494825795,346.75585817924576,0.025320000016258223,1178.8868078558264,0.10089499992532162,4.025142939810761e-07,0
0.027157986159790776,34.987468511343145,781.8872922874522,5620696.724995814,57.92257516986079,0.025319956509912384,1178.8875346313646,0.6040385533402249,4.032053023610677e-07,8.543095902848374e-05
0.027158020366033767,34.988853007082874,781.8869738292568,5620658.849632849,57.922323665018155,0.025319946,1178.8875346313646,0.6040650787671038,4.050116475326364e-07,0.000180203
0.027158083573656174,34.991411923676864,781.8863785,5620588.841977915,57.92185919253708,0.025319927,1178.8875346313646,0.6041141015063501,4.118626335076511e-07,0.000381363
0.02715818,34.99529925628582,781.8854551,5620482.481401268,57.921154671568566,0.025319898830348735,1178.8875346313646,0.604188564,4.3222497978367006e-07,0.000730119
0.027158322083285818,35.00107549849491,781.8840348965598,5620324.417138372,57.92011054245134,0.025319856301194033,1178.8875346313646,0.6042991833180568,4.875719256666851e-07,0.001313991
0.027158526,35.009354314924835,781.8818874925457,5620097.826085924,57.91862044369773,0.025319795378468388,1178.8875346313646,0.6044576691697477,6.254000143602279e-07,0.002247133
0.02715881,35.02088798535684,781.8786523769236,5619782.0614869585,57.91655850488855,0.025319710577081597,1178.8875346313646,0.6046783318867409,9.446560766389469e-07,0.003683268
0.027159195179992626,35.036571575743125,781.8737541460863,5619352.517,57.913783487388194,0.025319595,1178.8875346313646,0.6049781151558332,1.6396091514048786e-06,0.005822314
0.027159706751476602,35.05746886188229,781.8662551,5618779.885,57.91014234262958,0.025319442292775496,1178.8875346313646,0.6053770107222708,3.073656309470813e-06,0.008919318
0.027160374,35.08484784409414,781.8546160210565,5618029.132842335,57.90547729953091,0.025319242,1178.8875346313646,0.6058986037298127,5.899773355754976e-06,0.013294548982461966
0.027161231403987268,35.12023658,781.8363110795281,5617057.896864026,57.89963754730063,0.025318984838950488,1178.8875346313646,0.606570923,1.1254076475610544e-05,0.019345914
0.027162319514101654,35.16551512392728,781.8072076567388,5615813.847,57.89249770102399,0.025318657,1178.8875346313646,0.6074278450643749,2.1066722694398674e-05,0.027565888094555832
0.027163688,35.22307509234192,781.7605452192439,5614230.121100931,57.88398658671364,0.025318245,1178.8875346313646,0.6085115619943638,3.857128520525105e-05,0.038567868
0.0271654,35.29611889744929,781.6851668,5612216.793791159,57.87413263976869,0.025317727,1178.8875346313646,0.6098772851965866,6.918185201802067e-05,0.053134208
0.027167544,35.38929101376037,781.5621398,5609642.934336021,57.863138958275655,0.025317076219679935,1178.8875346313646,0.6116033739420725,0.000122158,0.072320691
0.027170262,35.51028179110991,781.3570389524217,5606291.160152204,57.85152295898824,0.025316249011509893,1178.8875346313646,0.613817579,0.000214382,0.097737279
0.027173856,35.675647440605665,780.9948653622099,5601693.227810342,57.840451624648345,0.025315151402524827,1178.8875346313646,0.6167940677939435,0.000382567,0.1326278408087735
0.027179007326936885,35.92416393507883,780.2803020483924,5594747.855571463,57.83381727311755,0.025313574,1178.8875346313646,0.6211619019617642,0.000722534,0.18406132317172974
0.027184024,36.180208899629164,779.3460862032343,5587549.273021602,57.83863012308684,0.025312038618788335,1178.8875346313646,0.6255370990397556,0.00117361,0.23471107721679452
0.027190549897677406,36.53583919475212,777.7526545866921,5577482.287881776,57.862765859187185,0.02531005,1178.8875346313646,0.6314222739311229,0.001949692,0.30015343956556745
0.027195841844587985,36.844341496552055,776.1283864,5568687.933425398,57.89803859944448,0.025308452674292804,1178.8875346313646,0.63636597,0.002744417,0.3520848716358612
0.027200961129775172,37.16109433886522,774.2610150070321,5559601.929294453,57.94615965197588,0.025306926886574765,1178.8875346313646,0.6413038338011426,0.003659946,0.4008769431461975
0.027205733736058398,37.47351945933387,772.2493945892155,5550586.517,58.00382888538731,0.025305526884253093,1178.8875346313646,0.6460525137638705,0.004647098,0.44480533548220347
0.027210317,37.7898968,770.0655896272987,5541405.138036189,58.07114119928035,0.025304207079513013,1178.8875346313646,0.6507517506967473,0.005719035,0.4853963659475304
0.027214783,38.11413728711699,767.6969292460828,5531943.503700082,58.14816031631037,0.025302948550709747,1178.8875346313646,0.6554659180924439,0.006881583,0.5233089513490207
0.027219164740687668,38.448381623663494,765.1377771799047,5522136.875265468,58.23489296351497,0.025301743,1178.8875346313646,0.6602292829447112,0.008137178,0.5588725142132854
0.027223485715862496,38.79409820775899,762.3850013,5511939.048627105,58.33134054575666,0.025300585125865995,1178.8875346313646,0.6650644035401152,0.009487058,0.5922901433756105
0.02722776,39.152434941119935,759.4366614871491,5501312.436914666,58.437507442982536,0.025299473,1178.8875346313646,0.6699881061717247,0.010931892958361415,0.6237045110740433
0.027231998430429918,39.52436815729492,756.2914963871056,5490223.872446158,58.55340196288921,0.025298405,1178.8875346313646,0.6750140356036909,0.012472020310302735,0.6532256881603056
0.027236208433547543,39.910777751886705,752.9486716081328,5478642.481626883,58.67903639431336,0.025297380774807466,1178.8875346313646,0.6801539391971764,0.014107564096588084,0.6809448297421511
0.027240396075611503,40.31249029197069,749.4076263721471,5466538.455,58.81442754345513,0.025296398824831732,1178.8875346313646,0.6854183909583366,0.0158385,0.7069416070018877
0.027244565942252417,40.730306133814125,745.6679641801599,5453882.262029775,58.95959788428549,0.025295459,1178.8875346313646,0.6908172307035014,0.017664702649583718,0.7312884970395418
0.027248721566589848,41.16501840956107,741.7293593541925,5440644.089,59.11457747001556,0.025294561118553563,1178.8875346313646,0.6963598518561861,0.019585983357468105,0.7540533927372763
0.027252865623245085,41.617427441390745,737.5914698800397,5426793.401202743,59.27940651573035,0.025293704586219712,1178.8875346313646,0.7020553998013993,0.021602127565171866,0.7753012329762746
0.027257000054073492,42.08835292902071,733.2538484101863,5412298.558238296,59.45413873,0.025292889019615263,1178.8875346313646,0.7079129196045869,0.023712932,0.7950950508987262
0.027261126147692008,42.57864501034672,728.7158496644404,5397126.459,59.63884532070472,0.025292114,1178.8875346313646,0.7139414718944057,0.025918243,0.8134966466226305
0.027265244588374836,43.089195163716646,723.9765311174345,5381242.177810759,59.83361979413886,0.025291379,1178.8875346313646,0.7201502317922197,0.028218004161640935,0.8305670178904727
0.027269355482426955,43.620947464930154,719.0345466479378,5364608.587,60.03858344401716,0.025290682199987344,1178.8875346313646,0.7265485786420062,0.030612298,0.8463666214574498
0.027273458368980607,44.17491084453785,713.8880308881099,5347185.935558291,60.25389172069742,0.025290024011417396,1178.8875346313646,0.7331461849685572,0.033101402,0.8609555182794563
0.027277552217871343,44.752172676760594,708.5344746077988,5328931.3773954995,60.479741432646165,0.025289402955807762,1178.8875346313646,0.7399531085396467,0.035685848,0.874393429
0.027281635418089183,45.35391432031115,702.9705887305086,5309798.432653517,60.71637893703371,0.025288817905956936,1178.8875346313646,0.7469798942941854,0.038366478728988185,0.8867397209073091
0.027285705758009354,45.981429132874524,697.1921556,5289736.355751932,60.96410943102438,0.025288267619499552,1178.8875346313646,0.7542376910286622,0.041144526,0.8980533484194199
0.02728976,46.636153938753836,691.1937710977703,5268689.060444849,61.22331159190823,0.025287750746581968,1178.8875346313646,0.7617385065612434,0.044021728100483715,0.9083928932060953
0.027293796,47.31967773718505,684.9688139593636,5246594.759,61.494443199772874,0.025287266,1178.8875346313646,0.7694951815965028,0.047000344,0.9178161138923485
0.027297808061180567,48.03373539,678.5095677571514,5223386.091022727,61.77804053057816,0.025286811,1178.8875346313646,0.7775211867310883,0.050083097,0.9263794381066193
0.027301791711447705,48.780350143505196,671.8060222062485,5198985.403381762,62.07477673709915,0.025286385823018023,1178.8875346313646,0.7858320675094993,0.053273744,0.9341391166299524
0.027305741188108922,49.561788724725524,664.8464150017412,5173306.064014051,62.38544553029269,0.025285987,1178.8875346313646,0.7944447347203709,0.056576815,0.9411497697520002
0.027309649781092262,50.38064314804277,657.6166624098366,5146249.655729259,62.71099482342982,0.025285614528394777,1178.8875346313646,0.8033781522665268,0.059997882,0.9474645447406526
0.027313509751883517,51.23989792168114,650.0999796635392,5117703.598940911,63.05255420721735,0.025285265354068106,1178.8875346313646,0.8126538023072812,0.063543733,0.9531348614424267
0.027317312183447597,52.143015971401795,642.2764029160603,5087538.117501856,63.411469451738014,0.025284938123776426,1178.8875346313646,0.8222962883881353,0.067222594,0.9582101656285245
0.027321047,53.094047940147334,634.1221928528378,5055602.382175127,63.78934583718363,0.025284631018796726,1178.8875346313646,0.8323341028714254,0.071044401,0.9627376776497869
0.027324702,54.097773237457325,625.6090757980412,5021719.540208707,64.18810358323105,0.025284342,1178.8875346313646,0.8428006159632079,0.075021143,0.9667621368070967
0.027328263,55.15988476369075,616.7032607812786,4985680.216947236,64.61005001073673,0.025284069741299573,1178.8875346313646,0.8537353670911015,0.079167313,0.9703255362894352
0.027331713283398677,56.28723463315681,607.3641452138422,4947233.889759617,65.05797511,0.025283812,1178.8875346313646,0.865185775,0.083500484,0.9734668357937705
0.027335033752932454,57.48816608839702,597.5425869082337,4906077.265240555,65.53528014,0.025283566,1178.8875346313646,0.8772094353577893,0.088042099,0.9762216258757251
0.0273382,58.772967716985534,587.1785784776877,4861838.420263567,66.04615271523043,0.025283330807909607,1178.8875346313646,0.8898772343393792,0.092818509,0.978621696
0.027341181,60.15449841,576.1981357,4814055.060158053,66.59580608803107,0.025283103394785227,1178.8875346313646,0.9032775777321144,0.097862377,0.9806944153859505
0.027343938504623036,61.649033858583294,564.5093071620942,4762145.218528281,67.19079932106533,0.025282881,1178.8875346313646,0.9175219595766201,0.1032144651744394,0.982461768
0.027346421336034068,63.27732543986617,551.9978348734826,4705370.950622625,67.83942761,0.025282661310819916,1178.8875346313646,0.9327514642471023,0.10892556410511153,0.983938721
0.027348568,65.07378119913184,538.4641292597221,4642518.425596669,68.55531978693458,0.025282438848275277,1178.8875346313646,0.9492156320089655,0.11508507337294116,0.9851349745401569
0.027348955010520953,65.46276311808637,535.5710174225867,4628884.593,68.71033867,0.025282393,1178.8875346313646,0.9527352707143718,0.11639957069610588,0.9853430829535051
0.027349318002936104,65.85507566,532.6665978488344,4615126.390084386,68.86667908,0.025282347203401567,1178.8875346313646,0.9562690771962854,0.11771846728635399,0.9855363646689578
0.027349681512381395,66.28084544035288,529.5297937960023,4600186.819982669,69.03634053448386,0.025282298326115463,1178.8875346313646,0.9600863100100939,0.11914208303949525,0.985728048
0.027349751,66.36647938402923,528.9008227981441,4597181.112,69.07046204851493,0.025282288578306358,1178.8875346313646,0.9608518231340856,0.1194274383490263,0.9857643972032838
0.027349819038559754,66.45227503,528.2713111943947,4594169.422121311,69.10464718714387,0.025282278838683378,1178.8875346313646,0.961618035,0.11971300641185632,0.9858000892568224
0.027349952034315363,66.62435444234391,527.0106594352204,4588128.005029348,69.17320929029367,0.025282259382223532,1178.8875346313646,0.9631525720130582,0.12028478430968667,0.985869512
0.027349978088086615,66.65884883061887,526.7582675931368,4586916.823469569,69.18695253317642,0.025282255494335486,1178.8875346313646,0.9634598199516695,0.12039924305227301,0.9858830835410625
0.027349983,66.66575086057897,526.7077787380628,4586674.470871836,69.18970241845368,0.025282255,1178.8875346313646,0.9635212832307031,0.1204221389413429,0.9858857854309316
0.027349988458598255,66.67265394221805,526.6572863853958,4586432.079484934,69.19245272,0.025282253939480935,1178.8875346313646,0.963582751,0.12044503621165556,0.9858884831654247
0.027349991,66.67612782028779,526.6318784110721,4586310.099,69.19383676220559,0.025282254,1178.8875346313646,0.9636136820889082,0.12045655814150694,0.9858898390354588
0.027349993665787865,66.67960196,526.6064695508632,4586188.108188014,69.19522091,0.025282253157176048,1178.8875346313646,0.9636446142566943,0.12046808042124559,0.9858911938537998
0.027349995,66.68160764742449,526.5918010680205,4586117.680750238,69.19602000546811,0.025282252931378677,1178.8875346313646,0.9636624713698139,0.12047473218608992,0.9858919754873892
0.027349997,66.68361341888227,526.5771322898936,4586047.250037313,69.19681913311516,0.025282252705584915,1178.8875346313646,0.963680329,0.12048138406756621,0.9858927567705671
0.027349998,66.68579629815619,526.5611686744026,4585970.600177904,69.19768882238536,0.025282252,1178.8875346313646,0.9636997627091763,0.12048862310202609,0.9858936066029035
0.02735,66.68797928263305,526.5452047091552,4585893.946439075,69.19855855,0.025282252214157537,1178.8875346313646,0.9637191970066633,0.120495862,0.9858944560203159
0.027349999971682554,66.68803065596099,526.5448290257734,4585892.142503878,69.19857902073495,0.025282252,1178.8875346313646,0.9637196543584848,0.12049603263537781,0.9858944760046151
0.027349999990805927,66.68805624145537,526.5446419240039,4585891.2440887345,69.19858921433696,0.025282252205495476,1178.8875346313646,0.9637198821336455,0.12049611748021195,0.9858944859573154
0.027350000009929206,66.68807111901654,526.5445324089027,4585890.721674496,69.19859521654526,0.025282252247310674,1178.8875346313646,0.9637200135396903,0.12049616733131346,0.985894496
0.02735,66.68807345562334,526.5445137255153,4585890.639626326,69.19859631365682,0.025282252,1178.8875346313646,0.9637200320270367,0.12049617622450289,0.9858945060739797
0.027350000224752313,66.68809682,526.5443268924222,4585889.819147718,69.19860728472861,0.025282252244417793,1178.8875346313646,0.9637202168998081,0.12049626515602217,0.9858946077134659
0.027350002,66.68833047,526.5424586,4585881.6146711055,69.19871699094982,0.025282252218120655,1178.8875346313646,0.9637220655596455,0.12049715443372513,0.985895624
0.027350022,66.69066610211961,526.5237838433446,4585799.600839556,69.19981360378705,0.025282251955354527,1178.8875346313646,0.9637405453714961,0.12050604346334542,0.9859057805161945
0.027350216385740787,66.71393469027332,526.3378066277553,4584982.544284931,69.21073498,0.025282249348039895,1178.8875346313646,0.9639246673356064,0.12059456059481874,0.9860066699285241
0.02735211,66.93817087481429,524.5520158594998,4577108.869378403,69.31565019809197,0.025282225,1178.8875346313646,0.965700685,0.12144392963398226,0.9869517871068596
0.027354332,67.19677429980459,522.5069185201347,4568028.871666012,69.43589830837209,0.025282199374200957,1178.8875346313646,0.9677526457766368,0.12241528375396638,0.9879817749618729
0.027356519719029547,67.44668073003116,520.5450851979946,4559254.679118452,69.55134398101107,0.025282176,1178.8875346313646,0.9697394308936068,0.12334568603111656,0.9889176029766147
0.027358685,67.68987979529602,518.6494319102354,4550716.403,69.66297623973138,0.025282155836909185,1178.8875346313646,0.9716765410991725,0.12424334436521503,0.9897735330131637
0.027360823727518843,67.92643466263341,516.8182455584358,4542411.795937005,69.77088189143245,0.025282137374524595,1178.8875346313646,0.9735642265254851,0.12510915804077483,0.9905554183708317
0.027362932885965596,68.15650907536772,515.0491183940745,4534335.082698637,69.87518972,0.025282120799445192,1178.8875346313646,0.9754035637773504,0.12594435066102871,0.9912689472205152
0.027365008182667926,68.38028191906389,513.3396205,4526479.955432866,69.97603074719571,0.025282106,1178.8875346313646,0.9771957795963475,0.12675015003588128,0.9919193359102575
0.027367044987134628,68.59795380272104,511.6872497,4518839.3449388975,70.07354097294107,0.025282092493675395,1178.8875346313646,0.978942306,0.1275278109014522,0.9925113663546876
0.027369038,68.80975065,510.08940554667294,4511405.294213824,70.16786273,0.02528208,1178.8875346313646,0.9806448133851032,0.12827862591619565,0.9930494060452059
0.027370981413384426,69.01592869504444,508.54335411608287,4504168.783383932,70.25914652958694,0.025282069480580434,1178.8875346313646,0.9823052528254244,0.12900394090657652,0.9935374250229532
0.027372868269166663,69.21678099646269,507.0461831,4497119.500814034,70.34755351879038,0.025282059584002196,1178.8875346313646,0.9839259154616422,0.12970517455492878,0.9939790086298287
0.027374690829712126,69.41264590004533,505.59474401836377,4490245.546587795,70.43325861530617,0.025282050588927008,1178.8875346313646,0.9855095059446952,0.13038384358557165,0.9943773652272638
0.02737644,69.60391786866698,504.1855795190222,4483533.0523773935,70.51645452815677,0.025282042380921806,1178.8875346313646,0.9870592379382117,0.13104159463372234,0.9947353277048636
0.027378105812337586,69.79106120286207,502.8148323720119,4476965.700112433,70.5973568,0.025282035,1178.8875346313646,0.9885789549265145,0.1316802440401973,0.9950553471454622
0.027379675811734505,69.97462708690185,501.4781339523048,4470524.123925045,70.67620998613151,0.025282027914138736,1178.8875346313646,0.9900732806786423,0.13230182651150027,0.9953394764016702
0.027381136025554437,70.15527413485817,500.1704718005092,4464185.189271647,70.75329503786305,0.025282021467139943,1178.8875346313646,0.9915478013754009,0.13290865260533008,0.9955893406915197
0.02738247,70.33379178734653,498.8860418493161,4457921.171984802,70.82893744346387,0.025282015427277402,1178.8875346313646,0.9930092745424485,0.13350337228435946,0.995806092
0.027383658,70.51112396685178,497.61810432018984,4451698.9281504415,70.90351512160596,0.02528201,1178.8875346313646,0.9944658434200168,0.13408903567316824,0.9959903427496458
0.027384677,70.68838628149784,496.3588901430887,4445479.29,70.97746329818347,0.025282004,1178.8875346313646,0.9959271999413225,0.13466912965312244,0.996142083
0.027385499799714837,70.86686241624183,495.0996553,4439217.1926474525,71.05127082231307,0.025281999,1178.8875346313646,0.9974045727270323,0.1352475465118231,0.996260587
0.027386097,71.04795404226125,493.8310526354814,4432863.428866559,71.12545833082841,0.025281994,1178.8875346313646,0.9989103157942877,0.13582840948185854,0.9963443436000734
0.027386435704590716,71.23305094865152,492.54403188977693,4426369.205497849,71.20052657672392,0.025281988380600202,1178.8875346313646,1.0004567995981402,0.1364156639694764,0.9963911039609743
0.027386503466621078,71.36054785051022,491.66321290854074,4421895.9287133515,71.25177947091251,0.025281984775205574,1178.8875346313646,1.0015265356234662,0.13681633339055474,0.9964003897989933
0.027402192,71.92404022925328,487.4678261038422,4338721.191317178,70.80961405281688,0.025273002467745026,1178.8875346313646,1.015738345581225,0.1363897602590272,0.9966671228778606
0.027404027,71.79397599405704,488.33107673802016,4343281.237,70.76172257973278,0.025273005821295123,1178.8875346313646,1.0145877372213647,0.13601887777086738,0.9968947412481526
0.027405846868913265,71.67291000930548,489.1362067,4347525.632366282,70.71708930637668,0.025273008730748617,1178.8875346313646,1.0135161205347094,0.13567276561461544,0.9971049220009558
0.027407644,71.56152739609227,489.8780057151312,4351430.3866300015,70.67601329938994,0.025273011,1178.8875346313646,1.0125292027006563,0.13535380377157857,0.9972983788828114
0.02740942,71.45999003251603,490.5547440925616,4354989.853821731,70.63860105740845,0.025273013352759756,1178.8875346313646,1.0116280470282817,0.13506287627137012,0.997476779
0.027411178,71.36855351537653,491.16407311628916,4358195.102873376,70.60499434512145,0.025273015140950376,1178.8875346313646,1.0108145206629826,0.13480113442244557,0.9976416903575318
0.027412923,71.28754885,491.7031389326216,4361034.56,70.57536432,0.025273017,1178.8875346313646,1.0100911208844967,0.13456995,0.9977946450807924
0.027414662216213078,71.21739913417122,492.16846319406926,4363493.423252083,70.54991868215531,0.025273018,1178.8875346313646,1.0094611087366816,0.13437097188253572,0.9979371537222747
0.027416406,71.15863847715433,492.55580775970685,4365553.002053965,70.52890977397747,0.025273019,1178.8875346313646,1.0089286606753873,0.13420618275518453,0.9980707165060423
0.027418167417129193,71.11193525915888,492.86001113060394,4367189.901,70.51264439273885,0.025273019461562175,1178.8875346313646,1.008499055333709,0.13407797783981562,0.9981968333795428
0.027419965094011862,71.07811881484619,493.07480293198677,4368375.085154412,70.50149488093201,0.025273019934734298,1178.8875346313646,1.0081788894673513,0.13398924598068698,0.9983170075715995
0.027421822351254895,71.05820682616977,493.1926180606221,4369072.924664655,70.49591028320829,0.02527302,1178.8875346313646,1.0079763001953237,0.13394345322621953,0.9984327375719415
0.027423768923962456,71.05342631565095,493.20446295493105,4369240.457893535,70.49642450121989,0.025273020254114792,1178.8875346313646,1.0079011356727947,0.13394470175994153,0.9985454891394714
